# Model Metadata
# n_ctx: 131072
# n_predict: 20
# model_size_bytes: 799862912
# n_params: 1235814432
phase,token_index,tensor_name,op_type,time_ns,size_bytes,n_elements,papi_tot_cyc,papi_tot_ins,papi_l3_tcm,papi_l1_dcm
decode,12,ffn_gate-13,MUL_MAT,290551,32768,8192,1198012,1688311,13232,38130
decode,12,ffn_up-13,MUL_MAT,298580,32768,8192,1245837,1688273,13473,38124
decode,12,ffn_swiglu-13,GLU,19764,32768,8192,56392,22164,57,1916
decode,12,ffn_out-13,MUL_MAT,306126,8192,2048,1282465,1770990,13323,47442
decode,12,l_out-13,ADD,10312,8192,2048,15829,9358,44,624
decode,12,norm-14,RMS_NORM,10726,8192,2048,19362,22341,0,579
decode,12,attn_norm-14,MUL,10869,8192,2048,12932,9310,153,567
decode,12,Qcur-14,MUL_MAT,80687,8192,2048,302554,349830,2687,7726
decode,12,Qcur-14 (reshaped),RESHAPE,6849,8192,2048,3722,2750,4,154
decode,12,Qcur-14,ROPE,9679,8192,2048,14611,11348,6,425
decode,12,Vcur-14,MUL_MAT,30605,2048,512,97720,116238,894,2448
decode,12,Vcur-14,RESHAPE,6659,2048,512,3433,2765,0,144
decode,12,Kcur-14,MUL_MAT,30883,2048,512,99449,142105,823,3045
decode,12,Kcur-14 (reshaped),RESHAPE,6118,2048,512,3576,2776,1,143
decode,12,Kcur-14,ROPE,8928,2048,512,12687,10359,0,334
decode,12,Kcur-14 (view),VIEW,6168,2048,512,3259,2753,0,143
decode,12,cache_k_l14 (view),SET_ROWS,6781,134217728,67108864,5171,3283,19,202
decode,12,Vcur-14 (view),VIEW,6055,2048,512,3165,2767,8,136
decode,12,cache_v_l14 (view),SET_ROWS,6307,134217728,67108864,4844,3258,20,198
decode,12,Qcur-14 (view),VIEW,6285,8192,2048,3523,2735,5,120
decode,12,Qcur-14 (view) (permuted),PERMUTE,6569,8192,2048,4412,2727,2,163
decode,12,cache_k_l14 (view),VIEW,6174,262144,131072,2645,2759,0,102
decode,12,cache_k_l14 (view) (permuted),PERMUTE,9514,262144,131072,3201,2776,4,89
decode,12,cache_v_l14 (view),VIEW,6092,262144,131072,3390,2764,3,138
decode,12,cache_v_l14 (view) (permuted),PERMUTE,5370,262144,131072,3306,2718,4,105
decode,12,__fattn__-14,FLASH_ATTN_EXT,29917,8192,2048,103277,114731,158,2136
decode,12,kqv_out-14,RESHAPE,6567,8192,2048,3729,2798,0,131
decode,12,attn_out-14,MUL_MAT,81505,8192,2048,322644,451440,3584,10072
decode,12,ffn_inp-14,ADD,10085,8192,2048,14976,9369,3,664
decode,12,norm-14,RMS_NORM,10956,8192,2048,21688,22366,0,584
decode,12,ffn_norm-14,MUL,9018,8192,2048,13460,9310,143,561
decode,12,ffn_gate-14,MUL_MAT,293364,32768,8192,1219242,1688277,13328,38033
decode,12,ffn_up-14,MUL_MAT,291379,32768,8192,1186072,1688204,13353,38050
decode,12,ffn_swiglu-14,GLU,14135,32768,8192,28754,22115,127,1914
decode,12,ffn_out-14,MUL_MAT,305871,8192,2048,1251972,1770857,13558,47324
decode,12,l_out-14,ADD,10994,8192,2048,17570,9366,29,638
decode,12,norm-15,RMS_NORM,10699,8192,2048,21311,22341,6,596
decode,12,attn_norm-15,MUL,8932,8192,2048,13984,9310,139,559
decode,12,Qcur-15,MUL_MAT,82618,8192,2048,326843,451241,3618,10029
decode,12,Qcur-15 (reshaped),RESHAPE,6609,8192,2048,4156,2734,8,148
decode,12,Qcur-15,ROPE,9443,8192,2048,14095,11344,6,413
decode,12,Vcur-15,MUL_MAT,34189,2048,512,120864,140895,1131,4014
decode,12,Vcur-15,RESHAPE,6377,2048,512,3480,2758,0,121
decode,12,Kcur-15,MUL_MAT,33104,2048,512,117297,116523,635,2453
decode,12,Kcur-15 (reshaped),RESHAPE,6438,2048,512,3707,2771,0,146
decode,12,Kcur-15,ROPE,8309,2048,512,14255,10460,4,345
decode,12,Kcur-15 (view),VIEW,6248,2048,512,3262,2776,1,126
decode,12,cache_k_l15 (view),SET_ROWS,6273,134217728,67108864,5030,3298,23,179
decode,12,Vcur-15 (view),VIEW,6052,2048,512,2725,2775,4,133
decode,12,cache_v_l15 (view),SET_ROWS,6639,134217728,67108864,4302,3209,21,168
decode,12,Qcur-15 (view),VIEW,6034,8192,2048,3534,2729,8,120
decode,12,Qcur-15 (view) (permuted),PERMUTE,5958,8192,2048,3065,2919,7,142
decode,12,cache_k_l15 (view),VIEW,5905,262144,131072,2598,2820,0,104
decode,12,cache_k_l15 (view) (permuted),PERMUTE,6076,262144,131072,2892,2794,2,117
decode,12,cache_v_l15 (view),VIEW,5910,262144,131072,2774,2775,0,107
decode,12,cache_v_l15 (view) (permuted),PERMUTE,6235,262144,131072,3100,2721,0,127
decode,12,__fattn__-15,FLASH_ATTN_EXT,26484,8192,2048,84348,114099,113,2123
decode,12,kqv_out-15,RESHAPE,6267,8192,2048,3263,2806,0,147
decode,12,attn_out-15,MUL_MAT,81027,8192,2048,320263,350101,2887,7717
decode,12,node_490,GET_ROWS,7956,8192,2048,9394,4346,39,413
decode,12,node_491,GET_ROWS,6632,8192,2048,5389,4365,17,412
decode,12,ffn_inp-15,ADD,8661,8192,2048,12059,9588,0,579
decode,12,norm-15,RMS_NORM,10692,8192,2048,20299,22363,110,564
decode,12,ffn_norm-15,MUL,9489,8192,2048,13939,9255,157,579
decode,12,ffn_gate-15,MUL_MAT,287032,32768,8192,1202148,1688216,13316,38067
decode,12,ffn_up-15,MUL_MAT,297681,32768,8192,1223843,1688252,13914,38105
decode,12,ffn_swiglu-15,GLU,16368,32768,8192,39584,22146,1127,1917
decode,12,ffn_out-15,MUL_MAT,376416,8192,2048,1583014,1694378,15681,52139
decode,12,l_out-15,ADD,11261,8192,2048,16938,9351,37,607
decode,12,norm,RMS_NORM,10164,8192,2048,19294,22344,2,427
decode,12,result_norm,MUL,9672,8192,2048,16583,9328,134,602
decode,12,result_output,MUL_MAT,5366196,513024,128256,22907002,27013829,240905,778411
sampling,13,n/a,n/a,392016,0,0,0,0,0,0
decode,13,embd,GET_ROWS,16560,8192,2048,27491,37472,103,362
decode,13,norm-0,RMS_NORM,12657,8192,2048,25337,22056,45,613
decode,13,attn_norm-0,MUL,9254,8192,2048,12967,8407,79,548
decode,13,Qcur-0,MUL_MAT,84767,8192,2048,338034,348791,2459,7685
decode,13,Qcur-0 (reshaped),RESHAPE,6319,8192,2048,3784,2062,13,126
decode,13,Qcur-0,ROPE,10230,8192,2048,17797,10401,34,396
decode,13,Vcur-0,MUL_MAT,39234,2048,512,140010,139934,1257,3967
decode,13,Vcur-0,RESHAPE,5808,2048,512,2403,2047,0,119
decode,13,Kcur-0,MUL_MAT,28752,2048,512,100672,115404,957,2381
decode,13,Kcur-0 (reshaped),RESHAPE,6600,2048,512,4405,2062,2,129
decode,13,Kcur-0,ROPE,8665,2048,512,12867,9327,10,280
decode,13,Kcur-0 (view),VIEW,6037,2048,512,2443,2053,0,61
decode,13,cache_k_l0 (view),SET_ROWS,6259,134217728,67108864,3767,2565,19,114
decode,13,Vcur-0 (view),VIEW,6100,2048,512,2367,2062,1,77
decode,13,cache_v_l0 (view),SET_ROWS,6517,134217728,67108864,3771,2538,19,106
decode,13,Qcur-0 (view),VIEW,6192,8192,2048,2561,2031,7,69
decode,13,Qcur-0 (view) (permuted),PERMUTE,6071,8192,2048,2100,2062,1,55
decode,13,cache_k_l0 (view),VIEW,6276,262144,131072,2618,2005,3,38
decode,13,cache_k_l0 (view) (permuted),PERMUTE,6078,262144,131072,2180,2031,0,60
decode,13,cache_v_l0 (view),VIEW,6408,262144,131072,3478,2019,3,31
decode,13,cache_v_l0 (view) (permuted),PERMUTE,6159,262144,131072,2209,2062,0,60
decode,13, (copy),CPY,9327,512,256,12402,7388,15,228
decode,13,__fattn__-0,FLASH_ATTN_EXT,30588,8192,2048,104967,99801,243,1741
decode,13,kqv_out-0,RESHAPE,6424,8192,2048,3048,2055,0,101
decode,13,attn_out-0,MUL_MAT,84703,8192,2048,336278,450400,3793,10001
decode,13,ffn_inp-0,ADD,9716,8192,2048,15617,8448,14,601
decode,13,norm-0,RMS_NORM,10954,8192,2048,20066,21414,1,497
decode,13,ffn_norm-0,MUL,8717,8192,2048,12714,8375,144,488
decode,13,ffn_gate-0,MUL_MAT,296447,32768,8192,1206509,1687403,13139,37932
decode,13,ffn_up-0,MUL_MAT,284911,32768,8192,1188545,1687385,12957,37955
decode,13,ffn_swiglu-0,GLU,13701,32768,8192,29691,21269,396,1863
decode,13,ffn_out-0,MUL_MAT,378366,8192,2048,1593292,1696755,14494,50663
decode,13,l_out-0,ADD,11116,8192,2048,15639,8462,31,559
decode,13,norm-1,RMS_NORM,10643,8192,2048,19851,21420,28,456
decode,13,attn_norm-1,MUL,9124,8192,2048,11638,8375,140,444
decode,13,Qcur-1,MUL_MAT,86502,8192,2048,328586,450355,3546,9985
decode,13,Qcur-1 (reshaped),RESHAPE,5728,8192,2048,3709,2048,3,118
decode,13,Qcur-1,ROPE,8334,8192,2048,13993,10305,12,342
decode,13,Vcur-1,MUL_MAT,38393,2048,512,138236,139951,1552,3955
decode,13,Vcur-1,RESHAPE,6140,2048,512,3324,2047,5,139
decode,13,Kcur-1,MUL_MAT,30750,2048,512,105442,141090,879,3097
decode,13,Kcur-1 (reshaped),RESHAPE,5521,2048,512,2380,2062,2,134
decode,13,Kcur-1,ROPE,8269,2048,512,12747,9421,13,364
decode,13,Kcur-1 (view),VIEW,5734,2048,512,2768,2028,0,133
decode,13,cache_k_l1 (view),SET_ROWS,6071,134217728,67108864,3822,2565,23,198
decode,13,Vcur-1 (view),VIEW,5517,2048,512,2168,2050,0,121
decode,13,cache_v_l1 (view),SET_ROWS,5876,134217728,67108864,3681,2565,23,198
decode,13,Qcur-1 (view),VIEW,5775,8192,2048,2673,2062,14,132
decode,13,Qcur-1 (view) (permuted),PERMUTE,5118,8192,2048,1936,2062,2,113
decode,13,cache_k_l1 (view),VIEW,4880,262144,131072,1945,2047,0,38
decode,13,cache_k_l1 (view) (permuted),PERMUTE,5003,262144,131072,1807,2023,0,29
decode,13,cache_v_l1 (view),VIEW,5687,262144,131072,2120,2062,0,44
decode,13,cache_v_l1 (view) (permuted),PERMUTE,6006,262144,131072,2424,2047,9,44
decode,13,__fattn__-1,FLASH_ATTN_EXT,25491,8192,2048,86708,69270,90,1340
decode,13,kqv_out-1,RESHAPE,6015,8192,2048,2826,2062,1,110
decode,13,attn_out-1,MUL_MAT,94748,8192,2048,380324,450372,4033,9954
decode,13,ffn_inp-1,ADD,9139,8192,2048,13848,8431,23,602
decode,13,norm-1,RMS_NORM,10225,8192,2048,18985,21406,3,478
decode,13,ffn_norm-1,MUL,8816,8192,2048,13619,8399,138,506
decode,13,ffn_gate-1,MUL_MAT,299879,32768,8192,1136935,1687388,18349,37898
decode,13,ffn_up-1,MUL_MAT,299413,32768,8192,1192090,1694639,26022,37822
decode,13,ffn_swiglu-1,GLU,9866,32768,8192,21632,21275,221,1854
decode,13,ffn_out-1,MUL_MAT,384544,8192,2048,1589977,1928506,45098,56731
decode,13,l_out-1,ADD,7716,8192,2048,14211,8430,71,507
decode,13,norm-2,RMS_NORM,7618,8192,2048,16449,21420,18,257
decode,13,attn_norm-2,MUL,6660,8192,2048,11768,8413,151,346
decode,13,Qcur-2,MUL_MAT,67693,8192,2048,274643,450498,6854,9794
decode,13,Qcur-2 (reshaped),RESHAPE,3750,8192,2048,1655,1998,5,95
decode,13,Qcur-2,ROPE,6589,8192,2048,12745,10333,23,280
decode,13,Vcur-2,MUL_MAT,24149,2048,512,86008,141165,1829,2836
decode,13,Vcur-2,RESHAPE,3740,2048,512,1629,1829,0,93
decode,13,Kcur-2,MUL_MAT,23334,2048,512,83438,141086,1631,2837
decode,13,Kcur-2 (reshaped),RESHAPE,4309,2048,512,2029,2005,6,107
decode,13,Kcur-2,ROPE,5989,2048,512,10624,9434,4,232
decode,13,Kcur-2 (view),VIEW,3664,2048,512,1474,1998,4,34
decode,13,cache_k_l2 (view),SET_ROWS,4101,134217728,67108864,3238,2501,42,70
decode,13,Vcur-2 (view),VIEW,3644,2048,512,1313,1998,0,23
decode,13,cache_v_l2 (view),SET_ROWS,3978,134217728,67108864,2833,2501,35,79
decode,13,Qcur-2 (view),VIEW,3583,8192,2048,1229,2001,0,18
decode,13,Qcur-2 (view) (permuted),PERMUTE,3600,8192,2048,1230,2022,0,14
decode,13,cache_k_l2 (view),VIEW,3584,262144,131072,1228,1998,0,16
decode,13,cache_k_l2 (view) (permuted),PERMUTE,3615,262144,131072,1228,2062,0,16
decode,13,cache_v_l2 (view),VIEW,3599,262144,131072,1233,1998,0,15
decode,13,cache_v_l2 (view) (permuted),PERMUTE,3660,262144,131072,1533,2007,9,18
decode,13,__fattn__-2,FLASH_ATTN_EXT,22100,8192,2048,79411,114817,278,1654
decode,13,kqv_out-2,RESHAPE,3627,8192,2048,1428,1998,0,83
decode,13,attn_out-2,MUL_MAT,69767,8192,2048,283904,450988,6831,9874
decode,13,ffn_inp-2,ADD,5934,8192,2048,9597,8437,13,528
decode,13,norm-2,RMS_NORM,7808,8192,2048,17608,21439,0,323
decode,13,ffn_norm-2,MUL,6757,8192,2048,12897,8382,142,353
decode,13,ffn_gate-2,MUL_MAT,251369,32768,8192,1057044,1687414,25105,37702
decode,13,ffn_up-2,MUL_MAT,259912,32768,8192,1053180,1687959,26648,37766
decode,13,ffn_swiglu-2,GLU,9928,32768,8192,21414,21186,140,1845
decode,13,ffn_out-2,MUL_MAT,262800,8192,2048,1078204,1772549,26725,39516
decode,13,l_out-2,ADD,6803,8192,2048,10397,8398,26,534
decode,13,norm-3,RMS_NORM,7600,8192,2048,16361,21406,35,337
decode,13,attn_norm-3,MUL,6250,8192,2048,10360,8384,150,375
decode,13,Qcur-3,MUL_MAT,68446,8192,2048,276905,450364,6568,9814
decode,13,Qcur-3 (reshaped),RESHAPE,3723,8192,2048,1670,2012,5,90
decode,13,Qcur-3,ROPE,6364,8192,2048,12000,10373,4,276
decode,13,Vcur-3,MUL_MAT,23810,2048,512,86450,141160,1794,2861
decode,13,Vcur-3,RESHAPE,3685,2048,512,1550,2015,0,91
decode,13,Kcur-3,MUL_MAT,23072,2048,512,81873,141018,1698,2849
decode,13,Kcur-3 (reshaped),RESHAPE,3667,2048,512,1529,2001,0,86
decode,13,Kcur-3,ROPE,5886,2048,512,10366,9420,7,220
decode,13,Kcur-3 (view),VIEW,3661,2048,512,1443,2007,4,35
decode,13,cache_k_l3 (view),SET_ROWS,4053,134217728,67108864,3086,2501,38,78
decode,13,Vcur-3 (view),VIEW,3634,2048,512,1312,2007,0,19
decode,13,cache_v_l3 (view),SET_ROWS,4040,134217728,67108864,3124,2484,34,75
decode,13,Qcur-3 (view),VIEW,3576,8192,2048,1229,1998,0,16
decode,13,Qcur-3 (view) (permuted),PERMUTE,3593,8192,2048,1225,1998,0,14
decode,13,cache_k_l3 (view),VIEW,3546,262144,131072,1238,1998,0,13
decode,13,cache_k_l3 (view) (permuted),PERMUTE,3584,262144,131072,1231,1998,0,13
decode,13,cache_v_l3 (view),VIEW,3585,262144,131072,1231,1998,0,15
decode,13,cache_v_l3 (view) (permuted),PERMUTE,3579,262144,131072,1223,1998,0,13
decode,13,__fattn__-3,FLASH_ATTN_EXT,21621,8192,2048,76563,114782,235,1712
decode,13,kqv_out-3,RESHAPE,3790,8192,2048,1836,2013,9,86
decode,13,attn_out-3,MUL_MAT,72774,8192,2048,294635,451616,6853,9880
decode,13,ffn_inp-3,ADD,7863,8192,2048,13100,8435,3,597
decode,13,norm-3,RMS_NORM,9505,8192,2048,19236,21445,0,437
decode,13,ffn_norm-3,MUL,7816,8192,2048,14139,8462,142,480
decode,13,ffn_gate-3,MUL_MAT,254691,32768,8192,974371,1687287,25941,37710
decode,13,ffn_up-3,MUL_MAT,249434,32768,8192,974111,1687337,25888,37787
decode,13,ffn_swiglu-3,GLU,9539,32768,8192,20312,21204,99,1835
decode,13,ffn_out-3,MUL_MAT,257782,8192,2048,1050597,1770070,26437,39518
decode,13,l_out-3,ADD,6654,8192,2048,10695,8462,17,541
decode,13,norm-4,RMS_NORM,7616,8192,2048,15977,21390,8,256
decode,13,attn_norm-4,MUL,6361,8192,2048,10893,8389,151,348
decode,13,Qcur-4,MUL_MAT,79423,8192,2048,324273,452670,6651,9784
decode,13,Qcur-4 (reshaped),RESHAPE,3771,8192,2048,1536,1829,0,95
decode,13,Qcur-4,ROPE,6597,8192,2048,13297,10482,8,288
decode,13,Vcur-4,MUL_MAT,35203,2048,512,135740,141143,2962,3814
decode,13,Vcur-4,RESHAPE,3677,2048,512,1513,1942,0,86
decode,13,Kcur-4,MUL_MAT,25477,2048,512,93503,141214,1791,2874
decode,13,Kcur-4 (reshaped),RESHAPE,3673,2048,512,1464,2012,0,84
decode,13,Kcur-4,ROPE,6844,2048,512,11665,9497,1,296
decode,13,Kcur-4 (view),VIEW,3693,2048,512,1600,2031,2,42
decode,13,cache_k_l4 (view),SET_ROWS,4052,134217728,67108864,3191,2501,36,78
decode,13,Vcur-4 (view),VIEW,3697,2048,512,1295,1829,6,19
decode,13,cache_v_l4 (view),SET_ROWS,3936,134217728,67108864,2707,2501,40,78
decode,13,Qcur-4 (view),VIEW,3819,8192,2048,1205,1829,4,17
decode,13,Qcur-4 (view) (permuted),PERMUTE,3645,8192,2048,1497,2007,5,11
decode,13,cache_k_l4 (view),VIEW,3585,262144,131072,1216,2012,0,15
decode,13,cache_k_l4 (view) (permuted),PERMUTE,3571,262144,131072,1210,2013,0,10
decode,13,cache_v_l4 (view),VIEW,3581,262144,131072,1209,2007,0,13
decode,13,cache_v_l4 (view) (permuted),PERMUTE,3551,262144,131072,1215,2007,6,16
decode,13,__fattn__-4,FLASH_ATTN_EXT,16866,8192,2048,57132,83726,241,1369
decode,13,kqv_out-4,RESHAPE,3659,8192,2048,1458,2015,6,79
decode,13,attn_out-4,MUL_MAT,72007,8192,2048,288330,450328,6587,9928
decode,13,ffn_inp-4,ADD,6627,8192,2048,11883,8451,24,569
decode,13,norm-4,RMS_NORM,7957,8192,2048,17784,21427,8,349
decode,13,ffn_norm-4,MUL,6218,8192,2048,10058,8364,150,355
decode,13,ffn_gate-4,MUL_MAT,251897,32768,8192,1045013,1688363,26365,37678
decode,13,ffn_up-4,MUL_MAT,247765,32768,8192,1042651,1688041,26922,37766
decode,13,ffn_swiglu-4,GLU,9139,32768,8192,21133,21263,102,1842
decode,13,ffn_out-4,MUL_MAT,348708,8192,2048,1478035,1929421,46847,56629
decode,13,l_out-4,ADD,6876,8192,2048,11175,8432,27,527
decode,13,norm-5,RMS_NORM,7674,8192,2048,16291,21381,25,347
decode,13,attn_norm-5,MUL,5962,8192,2048,9292,8380,130,367
decode,13,Qcur-5,MUL_MAT,78443,8192,2048,295600,451469,6491,9802
decode,13,Qcur-5 (reshaped),RESHAPE,5184,8192,2048,2694,2023,7,117
decode,13,Qcur-5,ROPE,8611,8192,2048,14124,10368,5,339
decode,13,Vcur-5,MUL_MAT,29205,2048,512,96737,141202,1260,2968
decode,13,Vcur-5,RESHAPE,4108,2048,512,1987,1998,1,88
decode,13,Kcur-5,MUL_MAT,25190,2048,512,86966,141348,1731,2843
decode,13,Kcur-5 (reshaped),RESHAPE,3840,2048,512,1518,2047,0,84
decode,13,Kcur-5,ROPE,6179,2048,512,9850,9405,2,211
decode,13,Kcur-5 (view),VIEW,8760,2048,512,2286,2057,0,96
decode,13,cache_k_l5 (view),SET_ROWS,4204,134217728,67108864,2876,2501,36,94
decode,13,Vcur-5 (view),VIEW,3799,2048,512,1293,2012,0,24
decode,13,cache_v_l5 (view),SET_ROWS,4163,134217728,67108864,2957,2501,29,77
decode,13,Qcur-5 (view),VIEW,3760,8192,2048,1363,2012,4,20
decode,13,Qcur-5 (view) (permuted),PERMUTE,3740,8192,2048,1213,2002,4,16
decode,13,cache_k_l5 (view),VIEW,3752,262144,131072,1216,1998,0,11
decode,13,cache_k_l5 (view) (permuted),PERMUTE,3740,262144,131072,1214,1998,0,13
decode,13,cache_v_l5 (view),VIEW,3826,262144,131072,1592,1998,2,14
decode,13,cache_v_l5 (view) (permuted),PERMUTE,3821,262144,131072,1220,1998,4,13
decode,13,__fattn__-5,FLASH_ATTN_EXT,24216,8192,2048,83484,114832,380,1817
decode,13,kqv_out-5,RESHAPE,3871,8192,2048,1531,2012,0,88
decode,13,attn_out-5,MUL_MAT,124309,8192,2048,492888,461295,6795,9854
decode,13,ffn_inp-5,ADD,6156,8192,2048,9216,8453,3,519
decode,13,norm-5,RMS_NORM,7891,8192,2048,16381,21406,7,328
decode,13,ffn_norm-5,MUL,6661,8192,2048,11374,8396,144,354
decode,13,ffn_gate-5,MUL_MAT,254763,32768,8192,1026789,1688772,27058,37693
decode,13,ffn_up-5,MUL_MAT,243998,32768,8192,1002345,1688402,27372,37771
decode,13,ffn_swiglu-5,GLU,9511,32768,8192,20083,21229,70,1851
decode,13,ffn_out-5,MUL_MAT,265050,8192,2048,1098899,1775540,26647,39546
decode,13,l_out-5,ADD,12995,8192,2048,13846,8412,22,594
decode,13,norm-6,RMS_NORM,7652,8192,2048,16231,21395,14,271
decode,13,attn_norm-6,MUL,6507,8192,2048,11838,8383,156,326
decode,13,Qcur-6,MUL_MAT,67674,8192,2048,274651,450712,6852,9783
decode,13,Qcur-6 (reshaped),RESHAPE,3774,8192,2048,1612,1829,3,90
decode,13,Qcur-6,ROPE,6271,8192,2048,12004,10370,16,281
decode,13,Vcur-6,MUL_MAT,23403,2048,512,83698,141127,1827,2831
decode,13,Vcur-6,RESHAPE,3687,2048,512,1605,2007,0,92
decode,13,Kcur-6,MUL_MAT,23391,2048,512,84991,141151,1745,2840
decode,13,Kcur-6 (reshaped),RESHAPE,3680,2048,512,1527,2001,0,83
decode,13,Kcur-6,ROPE,5944,2048,512,10603,9435,1,231
decode,13,Kcur-6 (view),VIEW,4028,2048,512,1658,2012,0,97
decode,13,cache_k_l6 (view),SET_ROWS,4490,134217728,67108864,4928,2501,46,96
decode,13,Vcur-6 (view),VIEW,3607,2048,512,1284,2012,0,16
decode,13,cache_v_l6 (view),SET_ROWS,4679,134217728,67108864,5834,2501,37,76
decode,13,Qcur-6 (view),VIEW,3629,8192,2048,1477,2007,4,15
decode,13,Qcur-6 (view) (permuted),PERMUTE,4013,8192,2048,1212,1829,0,18
decode,13,cache_k_l6 (view),VIEW,3572,262144,131072,1212,2015,0,12
decode,13,cache_k_l6 (view) (permuted),PERMUTE,3999,262144,131072,3081,1998,3,15
decode,13,cache_v_l6 (view),VIEW,3580,262144,131072,1216,2012,0,12
decode,13,cache_v_l6 (view) (permuted),PERMUTE,3575,262144,131072,1212,2001,2,15
decode,13,__fattn__-6,FLASH_ATTN_EXT,64788,8192,2048,262727,123252,311,1724
decode,13,kqv_out-6,RESHAPE,3650,8192,2048,1491,2012,0,84
decode,13,attn_out-6,MUL_MAT,71942,8192,2048,293122,451786,6846,9872
decode,13,ffn_inp-6,ADD,7003,8192,2048,14032,8444,10,539
decode,13,norm-6,RMS_NORM,7810,8192,2048,17472,21410,3,337
decode,13,ffn_norm-6,MUL,6904,8192,2048,13836,8382,142,369
decode,13,ffn_gate-6,MUL_MAT,245015,32768,8192,1032782,1689091,26919,37645
decode,13,ffn_up-6,MUL_MAT,244290,32768,8192,1026966,1689102,27544,37754
decode,13,ffn_swiglu-6,GLU,8742,32768,8192,18796,21211,74,1844
decode,13,ffn_out-6,MUL_MAT,261683,8192,2048,1070404,1771855,26641,39819
decode,13,l_out-6,ADD,7346,8192,2048,12140,8426,24,508
decode,13,norm-7,RMS_NORM,7755,8192,2048,16245,21413,21,330
decode,13,attn_norm-7,MUL,6614,8192,2048,11390,8378,141,369
decode,13,Qcur-7,MUL_MAT,67808,8192,2048,250178,450365,6850,9830
decode,13,Qcur-7 (reshaped),RESHAPE,4025,8192,2048,1554,1829,0,89
decode,13,Qcur-7,ROPE,6831,8192,2048,11808,10333,5,270
decode,13,Vcur-7,MUL_MAT,29153,2048,512,101158,140135,2975,3799
decode,13,Vcur-7,RESHAPE,3960,2048,512,1507,2031,0,81
decode,13,Kcur-7,MUL_MAT,23877,2048,512,79043,141067,1787,2861
decode,13,Kcur-7 (reshaped),RESHAPE,3940,2048,512,1441,2001,0,84
decode,13,Kcur-7,ROPE,6270,2048,512,10229,9406,0,216
decode,13,Kcur-7 (view),VIEW,3962,2048,512,1419,2023,1,32
decode,13,cache_k_l7 (view),SET_ROWS,4672,134217728,67108864,4425,2501,40,79
decode,13,Vcur-7 (view),VIEW,3913,2048,512,1278,2001,0,15
decode,13,cache_v_l7 (view),SET_ROWS,4261,134217728,67108864,2849,2501,47,78
decode,13,Qcur-7 (view),VIEW,3855,8192,2048,1214,2019,7,18
decode,13,Qcur-7 (view) (permuted),PERMUTE,3824,8192,2048,1216,1998,4,13
decode,13,cache_k_l7 (view),VIEW,3829,262144,131072,1235,2007,0,15
decode,13,cache_k_l7 (view) (permuted),PERMUTE,3836,262144,131072,1217,2012,0,14
decode,13,cache_v_l7 (view),VIEW,3833,262144,131072,1209,2007,0,14
decode,13,cache_v_l7 (view) (permuted),PERMUTE,4289,262144,131072,1205,1829,0,17
decode,13,__fattn__-7,FLASH_ATTN_EXT,22279,8192,2048,71914,114581,276,1680
decode,13,kqv_out-7,RESHAPE,3939,8192,2048,1524,2023,3,81
decode,13,attn_out-7,MUL_MAT,67865,8192,2048,255336,450551,6845,9891
decode,13,ffn_inp-7,ADD,6609,8192,2048,10564,8451,8,518
decode,13,norm-7,RMS_NORM,8037,8192,2048,16033,21409,3,325
decode,13,ffn_norm-7,MUL,6802,8192,2048,11470,8389,141,357
decode,13,ffn_gate-7,MUL_MAT,254892,32768,8192,1029131,1689102,27021,37645
decode,13,ffn_up-7,MUL_MAT,246928,32768,8192,1019623,1687456,25375,37778
decode,13,ffn_swiglu-7,GLU,20402,32768,8192,51204,21251,66,1858
decode,13,ffn_out-7,MUL_MAT,333299,8192,2048,1411734,1927846,46644,56834
decode,13,l_out-7,ADD,6556,8192,2048,10218,8423,16,502
decode,13,norm-8,RMS_NORM,7815,8192,2048,16144,21409,19,256
decode,13,attn_norm-8,MUL,9329,8192,2048,9900,8423,135,345
decode,13,Qcur-8,MUL_MAT,69136,8192,2048,267432,450711,7026,9789
decode,13,Qcur-8 (reshaped),RESHAPE,3855,8192,2048,1564,1829,0,89
decode,13,Qcur-8,ROPE,6443,8192,2048,11532,10319,6,282
decode,13,Vcur-8,MUL_MAT,27406,2048,512,99667,140163,3043,3799
decode,13,Vcur-8,RESHAPE,3733,2048,512,1479,2005,0,77
decode,13,Kcur-8,MUL_MAT,23294,2048,512,80847,141040,1864,2865
decode,13,Kcur-8 (reshaped),RESHAPE,3766,2048,512,1423,2007,0,83
decode,13,Kcur-8,ROPE,5764,2048,512,8941,9381,2,214
decode,13,Kcur-8 (view),VIEW,3746,2048,512,1479,2015,0,35
decode,13,cache_k_l8 (view),SET_ROWS,4663,134217728,67108864,3735,2501,39,162
decode,13,Vcur-8 (view),VIEW,3716,2048,512,1313,2001,2,28
decode,13,cache_v_l8 (view),SET_ROWS,4063,134217728,67108864,2772,2485,38,71
decode,13,Qcur-8 (view),VIEW,3734,8192,2048,1203,2022,3,16
decode,13,Qcur-8 (view) (permuted),PERMUTE,3640,8192,2048,1199,2022,0,14
decode,13,cache_k_l8 (view),VIEW,3690,262144,131072,1202,2012,0,12
decode,13,cache_k_l8 (view) (permuted),PERMUTE,3670,262144,131072,1205,2027,2,14
decode,13,cache_v_l8 (view),VIEW,3702,262144,131072,1206,2019,2,14
